350	3.685645	3.350383	10.532885	0.124470	0.226562
352	3.898957	3.564391	10.453657	0.124490	0.187500
354	3.846051	3.509529	10.639632	0.124509	0.171875
356	3.894716	3.555869	10.861571	0.124528	0.156250
358	3.789642	3.446907	11.240261	0.124546	0.156250
360	3.598657	3.256648	11.158092	0.124563	0.210938
362	3.734194	3.396389	10.727560	0.124581	0.171875
364	3.784091	3.450955	10.250008	0.124599	0.156250
366	3.541744	3.205301	10.569773	0.124617	0.281250
368	3.967129	3.630289	10.597696	0.124636	0.132812
370	3.782481	3.443949	10.755964	0.124655	0.156250
372	3.923369	3.592245	10.004873	0.124673	0.148438
374	3.665289	3.330623	10.349852	0.124692	0.164062
376	3.523128	3.189568	10.230221	0.124711	0.195312
378	3.773144	3.438034	10.375879	0.124730	0.179688
380	3.820906	3.484041	10.542613	0.124749	0.164062
382	3.616397	3.277916	10.695900	0.124769	0.210938
384	3.822220	3.480977	10.963667	0.124789	0.187500
386	3.772655	3.428557	11.241285	0.124809	0.148438
388	3.825768	3.489074	10.493250	0.124829	0.210938
390	3.585704	3.246154	10.771749	0.124849	0.226562
392	3.800026	3.459964	10.815116	0.124870	0.132812
394	3.577491	3.233545	11.195302	0.124892	0.187500
396	3.589141	3.248252	10.880074	0.124913	0.250000
398	3.962192	3.624056	10.594486	0.124935	0.187500
400	3.605016	3.272086	10.064640	0.124957	0.203125
402	3.459826	3.120466	10.697714	0.124979	0.226562
404	3.547718	3.203868	11.135841	0.125002	0.226562
406	3.939086	3.589769	11.671828	0.125026	0.093750
408	3.873647	3.528740	11.221851	0.125050	0.164062
410	3.651781	3.310966	10.804001	0.125074	0.187500
412	3.741282	3.400501	10.791159	0.125098	0.171875
414	3.800805	3.460595	10.724709	0.125122	0.234375
416	3.526094	3.186181	10.685991	0.125147	0.203125
418	3.690891	3.351761	10.597695	0.125171	0.226562
420	3.784199	3.447647	10.329922	0.125196	0.195312
422	3.618446	3.273490	11.160791	0.125220	0.203125
424	3.639238	3.299227	10.656528	0.125243	0.156250
426	3.633407	3.291517	10.834423	0.125267	0.148438
428	3.571430	3.230295	10.749126	0.125292	0.234375
430	3.646700	3.298302	11.465226	0.125316	0.226562
432	3.915487	3.567658	11.397784	0.125342	0.125000
434	3.701556	3.348480	11.912729	0.125369	0.164062
436	3.699145	3.342988	12.211422	0.125395	0.164062
438	3.580466	3.228227	11.810181	0.125421	0.218750
440	3.617613	3.275857	10.751503	0.125448	0.218750
442	3.689516	3.339848	11.531752	0.125476	0.117188
444	3.552380	3.209945	10.797842	0.125503	0.195312
446	3.705316	3.360452	11.029480	0.125531	0.171875
448	3.593292	3.250926	10.769053	0.125558	0.210938
450	3.611985	3.269683	10.751701	0.125586	0.164062
452	3.593661	3.256286	10.247869	0.125613	0.179688
454	3.799450	3.461276	10.316309	0.125640	0.179688
456	3.520667	3.173423	11.211735	0.125667	0.171875
458	3.716760	3.368179	11.333249	0.125694	0.210938
460	3.567660	3.216003	11.629355	0.125721	0.179688
462	3.416884	3.065777	11.563497	0.125750	0.203125
464	3.282871	2.925086	12.219451	0.125779	0.203125
466	3.512787	3.163564	11.351186	0.125809	0.281250
468	3.476823	3.112899	12.809726	0.125840	0.210938
470	3.393262	3.053412	10.392101	0.125871	0.234375
472	3.872235	3.525515	11.068384	0.125903	0.125000
474	3.813785	3.471259	10.639629	0.125935	0.171875
476	3.668764	3.321912	11.063029	0.125967	0.156250
478	3.797571	3.450458	11.079838	0.125998	0.195312
480	3.700912	3.351450	11.306160	0.126030	0.179688
482	3.510807	3.169897	10.441978	0.126061	0.242188
484	3.790698	3.444092	11.000380	0.126091	0.148438
486	3.622358	3.276001	10.964479	0.126122	0.273438
488	3.527347	3.185730	10.479498	0.126154	0.218750
490	3.511585	3.171362	10.328856	0.126186	0.234375
492	3.718002	3.369092	11.185253	0.126220	0.195312
494	3.468652	3.126746	10.472980	0.126254	0.273438
496	3.732619	3.383513	11.180613	0.126289	0.156250
498	3.413920	3.064501	11.200294	0.126323	0.203125
500	3.497114	3.154266	10.530849	0.126357	0.210938
502	3.440749	3.085165	11.792565	0.126392	0.218750
504	3.536234	3.186631	11.183838	0.126429	0.226562
506	3.701177	3.355042	10.825861	0.126465	0.179688
508	3.448148	3.104022	10.614017	0.126502	0.265625
510	3.394029	3.040011	11.592007	0.126539	0.203125
512	3.694089	3.343379	11.250229	0.126575	0.171875
514	3.735934	3.390936	10.669016	0.126611	0.187500
516	3.632560	3.291231	10.292843	0.126646	0.140625
518	3.362332	3.022887	10.094954	0.126681	0.265625
520	3.612432	3.258345	11.548498	0.126716	0.195312
522	3.569762	3.222651	10.840971	0.126751	0.210938
524	3.393321	3.039689	11.483589	0.126787	0.226562
526	3.651666	3.299020	11.375374	0.126823	0.187500
528	3.428058	3.083638	10.543702	0.126859	0.210938
530	3.382984	3.034075	10.982980	0.126895	0.226562
532	3.391370	3.049653	10.253954	0.126932	0.296875
534	3.376106	3.035242	10.158567	0.126968	0.242188
536	3.303677	2.950224	11.406851	0.127005	0.273438
538	3.500856	3.152189	10.917288	0.127043	0.179688
540	3.441804	3.085395	11.680799	0.127081	0.164062
542	3.595377	3.247746	10.792534	0.127120	0.203125
544	3.390764	3.039023	11.193204	0.127161	0.250000
546	3.375177	3.022436	11.282578	0.127201	0.195312
548	3.541198	3.189374	11.179974	0.127243	0.179688
550	3.466810	3.112360	11.431973	0.127284	0.203125
552	3.392703	3.042469	10.999469	0.127326	0.257812
554	3.481981	3.131617	11.001372	0.127367	0.234375
556	3.519724	3.161608	11.765371	0.127408	0.226562
558	3.625913	3.266754	11.858925	0.127449	0.179688
560	3.464802	3.112336	11.180002	0.127490	0.195312
562	3.412718	3.058366	11.358359	0.127532	0.281250
564	3.582727	3.229676	11.217302	0.127574	0.203125
566	3.573319	3.215255	11.707506	0.127615	0.195312
568	3.353485	2.995432	11.695747	0.127656	0.226562
570	3.593338	3.240395	11.174158	0.127697	0.242188
572	3.525424	3.172484	11.164066	0.127738	0.218750
574	3.378359	3.028204	10.876233	0.127779	0.281250
576	3.351306	2.997281	11.253291	0.127820	0.257812
578	3.373124	3.021348	11.017473	0.127861	0.234375
580	3.537527	3.193897	10.191607	0.127904	0.195312
582	3.401976	3.046172	11.397294	0.127947	0.265625
584	3.487977	3.136070	10.995182	0.127991	0.210938
586	3.270430	2.916158	11.219790	0.128035	0.304688
588	3.342455	2.985590	11.466683	0.128080	0.234375
590	3.568830	3.213391	11.310811	0.128125	0.273438
592	3.377122	3.025830	10.883110	0.128171	0.203125
594	3.470950	3.112524	11.583374	0.128218	0.195312
596	3.190695	2.832645	11.532414	0.128265	0.257812
598	3.536780	3.180304	11.360458	0.128314	0.226562
600	3.201726	2.839355	11.936544	0.128362	0.328125
602	3.208195	2.852329	11.272528	0.128411	0.281250
604	3.509468	3.158138	10.805078	0.128459	0.195312
606	3.547466	3.187358	11.670111	0.128507	0.179688
608	3.269408	2.916230	10.965755	0.128555	0.234375
610	3.517289	3.162631	11.102415	0.128603	0.195312
612	3.462470	3.102377	11.633738	0.128651	0.234375
614	3.451840	3.093776	11.417934	0.128699	0.195312
616	3.523652	3.169958	10.968140	0.128748	0.195312
618	3.344344	2.992590	10.761118	0.128797	0.250000
620	3.424836	3.076122	10.443371	0.128847	0.218750
622	3.481700	3.132054	10.522653	0.128897	0.203125
624	3.246372	2.893361	10.844881	0.128948	0.281250
626	3.105978	2.753767	10.750410	0.129001	0.328125
628	3.657817	3.302910	11.004959	0.129054	0.218750
630	3.365765	3.004691	11.608427	0.129106	0.265625
632	3.402215	3.038040	11.905739	0.129158	0.242188
634	3.696205	3.341604	10.935422	0.129211	0.164062
636	3.347114	2.988868	11.288399	0.129263	0.226562
638	3.291967	2.938833	10.766142	0.129314	0.203125
640	3.361340	3.008127	10.763237	0.129367	0.281250
642	3.561667	3.208581	10.740203	0.129419	0.203125
644	3.422531	3.066302	11.044519	0.129471	0.195312
646	3.351319	2.994159	11.127756	0.129524	0.234375
648	3.186502	2.825176	11.534952	0.129578	0.304688
650	3.321977	2.964073	11.182371	0.129631	0.265625
652	3.278354	2.923583	10.858406	0.129685	0.281250
654	3.409042	3.048433	11.431793	0.129739	0.242188
656	3.408096	3.040692	12.100754	0.129792	0.273438
658	3.242350	2.888267	10.758167	0.129845	0.257812
660	3.259237	2.895669	11.695364	0.129899	0.242188
662	3.281765	2.922372	11.266770	0.129952	0.234375
664	3.360715	3.003979	10.989680	0.130004	0.257812
666	3.437754	3.077168	11.362843	0.130056	0.250000
668	3.274417	2.909390	11.795467	0.130110	0.296875
670	3.260564	2.901919	11.145932	0.130164	0.281250
672	3.408558	3.047512	11.374496	0.130218	0.250000
674	3.315376	2.957194	11.077761	0.130273	0.273438
676	3.258279	2.893828	11.694067	0.130328	0.289062
678	3.221477	2.869049	10.481277	0.130384	0.250000
680	3.320466	2.964018	10.871849	0.130439	0.250000
682	3.313405	2.947578	11.798086	0.130495	0.257812
684	3.269890	2.903567	11.835835	0.130551	0.351562
686	3.441669	3.072686	12.089751	0.130608	0.234375
688	3.276132	2.910554	11.738319	0.130664	0.265625
690	3.385159	3.025472	11.138876	0.130722	0.226562
692	3.188277	2.823654	11.622257	0.130780	0.296875
694	3.247070	2.882721	11.584504	0.130838	0.226562
696	3.225922	2.871236	10.607793	0.130896	0.226562
698	3.314482	2.955133	11.062876	0.130954	0.242188
700	3.367914	3.006707	11.237190	0.131012	0.296875
702	3.246643	2.889047	10.864712	0.131072	0.210938
704	3.428056	3.068703	11.028809	0.131133	0.218750
706	3.446810	3.087759	10.987221	0.131195	0.250000
708	3.060112	2.712090	9.873059	0.131257	0.406250
710	3.327373	2.966628	11.132807	0.131318	0.203125
712	3.365762	3.014211	10.200567	0.131380	0.273438
714	3.260613	2.900338	11.060005	0.131441	0.242188
716	3.589941	3.225113	11.502903	0.131504	0.218750
718	3.063472	2.704026	10.953705	0.131567	0.367188
720	2.994895	2.635565	10.930399	0.131630	0.320312
722	3.250727	2.889825	11.074682	0.131694	0.265625
724	3.104811	2.742649	11.187801	0.131757	0.328125
726	3.396852	3.030239	11.619205	0.131822	0.250000
728	3.233403	2.866135	11.671244	0.131886	0.335938
730	3.209435	2.846156	11.258556	0.131949	0.304688
732	3.263590	2.900262	11.250096	0.132012	0.242188
734	3.157965	2.788663	11.834624	0.132076	0.265625
736	3.258076	2.891289	11.569954	0.132140	0.296875
738	3.034244	2.665653	11.737548	0.132203	0.320312
740	3.260146	2.886122	12.268087	0.132267	0.312500
742	3.352484	2.983916	11.710093	0.132331	0.257812
744	3.312098	2.946431	11.408119	0.132395	0.250000
746	3.400143	3.039894	10.855263	0.132459	0.242188
748	3.407743	3.036871	11.907159	0.132522	0.226562
750	3.446721	3.086701	10.811501	0.132585	0.218750
752	3.224652	2.860655	11.198439	0.132647	0.281250
754	3.609690	3.243573	11.399031	0.132709	0.210938
756	3.411925	3.048262	11.143608	0.132772	0.226562
758	3.132974	2.763729	11.691890	0.132834	0.289062
760	3.180231	2.818886	10.890555	0.132898	0.257812
762	3.371841	3.007482	11.180586	0.132961	0.203125
764	3.160825	2.800393	10.776928	0.133025	0.250000
766	3.128365	2.766853	10.872543	0.133090	0.281250
768	3.121860	2.757828	11.111258	0.133156	0.273438
770	3.305342	2.939330	11.295921	0.133222	0.203125
772	3.228713	2.862380	11.315305	0.133288	0.273438
774	3.603372	3.244954	10.511648	0.133355	0.226562
776	3.347221	2.989811	10.399734	0.133420	0.304688
778	3.223819	2.878685	9.160144	0.133482	0.273438
780	3.430397	3.069451	10.727639	0.133544	0.203125
782	3.155957	2.802387	9.977029	0.133607	0.257812
784	3.138265	2.779134	10.519194	0.133670	0.312500
786	3.149162	2.791953	10.312967	0.133735	0.265625
788	3.034367	2.669581	11.056933	0.133800	0.351562
790	3.256586	2.891778	11.045713	0.133866	0.265625
792	3.042533	2.678772	10.927774	0.133933	0.320312
794	3.275396	2.919247	10.153223	0.133999	0.226562
796	3.160165	2.799752	10.566393	0.134064	0.273438
798	3.081317	2.720014	10.641740	0.134130	0.351562
800	3.126029	2.760437	11.056812	0.134196	0.289062
802	3.164789	2.797968	11.166022	0.134264	0.273438
804	3.309258	2.937137	11.682753	0.134333	0.234375
806	3.188895	2.815223	11.825522	0.134403	0.312500
808	2.967697	2.601660	11.049604	0.134474	0.351562
810	3.215884	2.845339	11.487114	0.134544	0.296875
812	3.261785	2.890941	11.504068	0.134615	0.234375
814	3.060618	2.687173	11.752035	0.134687	0.312500
816	2.923970	2.552541	11.537835	0.134759	0.320312
818	3.274920	2.900895	11.784386	0.134832	0.273438
820	3.106487	2.734465	11.572079	0.134905	0.304688
822	3.210991	2.843621	11.094713	0.134978	0.234375
824	3.038344	2.669577	11.221758	0.135053	0.296875
826	3.323498	2.955335	11.147552	0.135130	0.273438
828	3.391889	3.019534	11.553659	0.135205	0.296875
830	3.146164	2.775581	11.363849	0.135280	0.257812
832	3.196994	2.831911	10.800158	0.135356	0.296875
834	3.114877	2.751559	10.609175	0.135433	0.343750
836	3.249727	2.881974	11.038371	0.135510	0.281250
838	3.323178	2.957934	10.773892	0.135586	0.226562
840	3.347371	2.980459	10.927645	0.135660	0.234375
842	3.146743	2.783497	10.548517	0.135733	0.273438
844	3.071270	2.704472	10.891226	0.135806	0.296875
846	3.049093	2.680702	11.038110	0.135880	0.289062
848	3.092125	2.721737	11.225564	0.135955	0.296875
850	3.100587	2.733192	10.913796	0.136030	0.281250
852	3.083479	2.721141	10.395170	0.136105	0.312500
854	3.246433	2.880080	10.783133	0.136180	0.257812
856	2.919270	2.548880	11.173775	0.136256	0.359375
858	3.049887	2.681476	10.963423	0.136332	0.226562
860	3.034748	2.664345	11.150246	0.136408	0.242188
862	3.287414	2.919222	10.916462	0.136484	0.257812
864	3.235691	2.866631	10.990839	0.136560	0.226562
866	3.055267	2.682847	11.314468	0.136636	0.296875
868	3.184893	2.811585	11.390261	0.136713	0.304688
870	2.925273	2.547144	11.860226	0.136791	0.343750
872	2.902894	2.535690	10.755583	0.136871	0.382812
874	3.206161	2.826056	12.032828	0.136951	0.257812
876	2.963439	2.585011	11.853067	0.137031	0.328125
878	3.119284	2.742163	11.709886	0.137112	0.312500
880	3.241846	2.864469	11.723085	0.137193	0.281250
882	3.162801	2.795525	10.700870	0.137271	0.265625
884	3.096484	2.727796	10.829465	0.137350	0.335938
886	3.031076	2.651433	11.912136	0.137428	0.304688
888	3.082035	2.707491	11.389410	0.137508	0.289062
890	3.217228	2.840364	11.608588	0.137588	0.281250
892	3.106911	2.731307	11.470741	0.137668	0.382812
894	2.994434	2.621928	11.149590	0.137747	0.359375
896	2.913159	2.533138	11.889589	0.137826	0.343750
898	3.397716	3.021838	11.463731	0.137906	0.257812
900	3.055872	2.676449	11.806900	0.137985	0.296875
902	3.329628	2.952682	11.547153	0.138065	0.257812
904	3.099019	2.731983	10.544353	0.138144	0.281250
906	2.986096	2.616314	10.806769	0.138224	0.304688
908	3.147066	2.771668	11.355951	0.138304	0.257812
910	2.800864	2.426636	11.226475	0.138383	0.320312
912	3.387970	3.018418	10.745707	0.138464	0.257812
914	2.945400	2.571548	11.163501	0.138547	0.343750
916	2.835604	2.464269	10.898870	0.138629	0.367188
918	3.026556	2.643229	12.084240	0.138711	0.304688
920	2.934328	2.562691	10.902224	0.138794	0.351562
922	3.194741	2.822028	10.997190	0.138875	0.257812
924	2.953463	2.580215	11.038620	0.138957	0.351562
926	2.956407	2.582494	11.092430	0.139038	0.289062
928	3.130195	2.758187	10.889511	0.139119	0.265625
930	3.150017	2.779083	10.770192	0.139201	0.328125
932	3.046390	2.674661	10.838634	0.139283	0.367188
934	3.184635	2.811071	11.011198	0.139366	0.304688
936	3.032597	2.657990	11.105291	0.139448	0.351562
938	3.214824	2.846459	10.469513	0.139531	0.328125
940	3.035325	2.660843	11.069310	0.139614	0.335938
942	3.089952	2.722659	10.338840	0.139699	0.242188
944	3.091547	2.715717	11.180935	0.139783	0.296875
946	3.024981	2.648853	11.198992	0.139869	0.328125
948	2.976727	2.604548	10.791411	0.139954	0.320312
950	3.170643	2.803465	10.278111	0.140039	0.296875
952	3.156690	2.783315	10.884107	0.140123	0.257812
954	3.035340	2.656453	11.421801	0.140207	0.296875
956	3.367699	2.992805	11.008780	0.140291	0.234375
958	3.009564	2.632640	11.199255	0.140376	0.296875
960	3.158513	2.785500	10.795235	0.140462	0.250000
962	2.992777	2.618172	10.941775	0.140547	0.359375
964	3.141853	2.767639	10.890181	0.140632	0.328125
966	2.801560	2.422066	11.406288	0.140718	0.328125
968	3.005601	2.633803	10.624562	0.140804	0.296875
970	2.789034	2.417646	10.570770	0.140889	0.406250
972	3.066159	2.689613	11.072796	0.140975	0.328125
974	2.974236	2.594214	11.406945	0.141060	0.359375
976	3.167759	2.796798	10.487093	0.141145	0.242188
978	3.165254	2.780647	11.838150	0.141229	0.250000
980	2.881727	2.502155	11.321898	0.141313	0.343750
982	2.673652	2.294983	11.218050	0.141397	0.421875
984	3.120873	2.742776	11.146567	0.141482	0.296875
986	3.116559	2.732010	11.778548	0.141568	0.289062
988	3.066981	2.683722	11.636605	0.141652	0.296875
990	3.111366	2.728332	11.601213	0.141739	0.351562
992	2.890664	2.501243	12.228012	0.141825	0.320312
994	3.010623	2.624782	11.858092	0.141912	0.312500
996	3.013386	2.635972	11.002953	0.142001	0.304688
998	3.046874	2.658313	12.104858	0.142091	0.335938
1000	3.037715	2.660929	10.914394	0.142182	0.265625
1002	3.003284	2.622029	11.348122	0.142272	0.320312
1004	3.119326	2.737996	11.342870	0.142363	0.242188
1006	2.921220	2.541977	11.122063	0.142455	0.351562
1008	3.032970	2.654942	10.988026	0.142546	0.304688
1010	2.792005	2.410738	11.299465	0.142638	0.320312
1012	2.919397	2.544062	10.693049	0.142731	0.351562
1014	2.960979	2.584435	10.800514	0.142825	0.328125
1016	2.993340	2.614285	11.038493	0.142920	0.406250
1018	3.059779	2.676479	11.449683	0.143015	0.273438
1020	3.054991	2.674091	11.197480	0.143111	0.328125
1022	3.038646	2.648553	12.105156	0.143207	0.359375
1024	3.117158	2.737176	11.082858	0.143303	0.328125
1026	3.188538	2.809861	10.942090	0.143399	0.289062
1028	3.031420	2.652636	10.942625	0.143494	0.312500
1030	3.026548	2.645145	11.193130	0.143588	0.343750
1032	2.822391	2.444881	10.791405	0.143681	0.328125
1034	2.898634	2.520617	10.828519	0.143773	0.296875
