2	2.528172	2.290504	2.160101	0.127314	0.132812
4	2.492459	2.255078	2.134543	0.127304	0.156250
6	2.411850	2.168855	2.699455	0.127292	0.187500
8	2.397327	2.145310	3.604196	0.127279	0.164062
10	2.231302	1.972309	4.303208	0.127289	0.304688
12	2.362502	2.094425	5.211566	0.127337	0.210938
14	2.226599	1.964012	4.661786	0.127449	0.242188
16	2.196440	1.927471	5.298330	0.127637	0.234375
18	2.194793	1.922391	5.639187	0.127931	0.273438
20	2.120143	1.845992	5.811378	0.128332	0.273438
22	2.134463	1.863855	5.454391	0.128869	0.265625
24	2.069472	1.800853	5.252974	0.129503	0.335938
26	2.135112	1.864988	5.400946	0.130242	0.382812
28	2.059533	1.791280	5.211305	0.131071	0.304688
30	2.112815	1.848728	4.792181	0.131958	0.343750
32	2.032841	1.764520	5.213354	0.132875	0.359375
34	2.023958	1.757456	5.029676	0.133840	0.304688
36	2.028707	1.760815	5.167695	0.134898	0.351562
38	2.001187	1.735146	4.981714	0.136051	0.335938
40	1.915681	1.644070	5.538214	0.137286	0.367188
42	2.005329	1.740389	4.871857	0.138599	0.390625
44	1.921461	1.653990	5.126875	0.139941	0.382812
46	2.044457	1.778449	4.982033	0.141364	0.312500
48	2.002615	1.738094	4.834064	0.142823	0.390625
50	2.124691	1.863130	4.538381	0.144291	0.296875
52	2.087516	1.824909	4.643758	0.145776	0.375000
54	2.066403	1.805802	4.444512	0.147276	0.320312
56	1.970649	1.716043	3.846841	0.148829	0.359375
58	1.964926	1.709307	3.949267	0.150376	0.320312
60	1.849838	1.597099	3.662806	0.151929	0.382812
62	1.824621	1.568462	4.006391	0.153514	0.359375
64	1.905114	1.651578	3.745746	0.155199	0.304688
66	1.829420	1.577233	3.612208	0.156984	0.421875
68	1.943450	1.690758	3.663666	0.158845	0.359375
70	1.900092	1.646023	3.802289	0.160796	0.375000
72	1.839584	1.583342	4.020248	0.162810	0.421875
74	1.830382	1.571051	4.330355	0.164860	0.398438
76	1.803000	1.545275	4.171793	0.166999	0.414062
78	1.906809	1.650288	4.054040	0.169205	0.367188
80	1.946836	1.690768	4.011958	0.171410	0.328125
82	1.999209	1.741891	4.140508	0.173550	0.382812
84	1.909225	1.651878	4.148279	0.175624	0.406250
86	1.758248	1.506666	3.576773	0.177674	0.351562
88	1.849593	1.599212	3.460799	0.179772	0.390625
90	1.876946	1.628974	3.223387	0.181889	0.429688
92	1.809760	1.556372	3.768562	0.183954	0.445312
94	1.965881	1.714381	3.583401	0.185975	0.453125
96	1.860577	1.610457	3.449056	0.187914	0.445312
98	1.816850	1.566324	3.492959	0.189810	0.390625
100	1.845277	1.595000	3.471049	0.191723	0.414062
102	1.932140	1.676356	4.024913	0.193586	0.367188
104	1.925714	1.669749	4.047351	0.195463	0.359375
106	1.838211	1.587036	3.573431	0.197398	0.414062
108	1.780085	1.530355	3.433339	0.199355	0.421875
110	1.859120	1.609579	3.417969	0.201285	0.406250
112	1.776096	1.525653	3.511382	0.203155	0.445312
114	1.871845	1.620347	3.620246	0.204971	0.406250
116	1.684907	1.437741	3.190681	0.206797	0.476562
118	1.827428	1.576786	3.541267	0.208660	0.414062
120	1.901054	1.650322	3.553226	0.210567	0.359375
122	1.831626	1.580761	3.569805	0.212516	0.421875
124	1.965434	1.717060	3.324228	0.214492	0.390625
126	1.751175	1.506164	2.991428	0.216447	0.476562
128	1.881721	1.633932	3.272084	0.218359	0.406250
130	1.741285	1.495147	3.109609	0.220239	0.437500
132	1.692646	1.444632	3.299648	0.222099	0.414062
134	1.844495	1.595252	3.424885	0.223985	0.437500
136	1.775227	1.528672	3.158719	0.225878	0.468750
138	1.766753	1.520971	3.083875	0.227787	0.429688
140	1.681181	1.434884	3.137768	0.229663	0.468750
142	1.759238	1.509526	3.481706	0.231496	0.437500
144	1.736085	1.486204	3.501142	0.233323	0.476562
146	1.685279	1.439282	3.115384	0.235140	0.445312
148	1.728223	1.480460	3.294804	0.236943	0.398438
150	1.861415	1.616362	3.027380	0.238728	0.375000
152	1.648703	1.405787	2.817391	0.240498	0.476562
154	1.771443	1.527330	2.939737	0.242226	0.453125
156	1.752363	1.508975	2.869502	0.243902	0.453125
158	1.611781	1.368601	2.851013	0.245515	0.562500
160	1.658819	1.414065	3.010198	0.247049	0.484375
162	1.651448	1.405384	3.142767	0.248519	0.437500
164	1.602762	1.354708	3.343524	0.250010	0.515625
166	1.669261	1.420053	3.460632	0.251526	0.460938
168	1.766666	1.519462	3.262009	0.253053	0.507812
170	1.712775	1.466063	3.215200	0.254636	0.484375
172	1.641748	1.395162	3.204463	0.256257	0.507812
174	1.599362	1.352978	3.185439	0.257875	0.507812
176	1.599074	1.352971	3.158459	0.259466	0.515625
178	1.760877	1.515130	3.123840	0.261042	0.445312
180	1.560461	1.314384	3.157520	0.262531	0.523438
182	1.741528	1.492262	3.476380	0.263965	0.484375
184	1.690887	1.444576	3.181209	0.265377	0.492188
186	1.554226	1.309583	3.015134	0.266873	0.507812
188	1.476593	1.233354	2.874479	0.268443	0.515625
190	1.773457	1.529977	2.897239	0.270045	0.460938
192	1.596204	1.350574	3.111811	0.271638	0.507812
194	1.513648	1.267028	3.210767	0.273261	0.585938
196	1.592051	1.344404	3.313555	0.274924	0.539062
198	1.452736	1.207193	3.103059	0.276602	0.507812
200	1.782560	1.535787	3.224835	0.278294	0.429688
202	1.636158	1.389177	3.244836	0.279963	0.507812
204	1.595074	1.349616	3.090770	0.281614	0.492188
206	1.702224	1.456437	3.122149	0.283220	0.429688
208	1.746932	1.501940	3.041472	0.284754	0.406250
210	1.723092	1.478404	3.009971	0.286296	0.460938
212	1.540931	1.296336	3.000034	0.287848	0.585938
214	1.451198	1.205409	3.118242	0.289394	0.523438
216	1.487809	1.245127	2.806062	0.290916	0.523438
218	1.706335	1.461635	3.006595	0.292429	0.468750
220	1.516381	1.272569	2.916716	0.293880	0.546875
222	1.694288	1.449281	3.034724	0.295376	0.476562
224	1.634251	1.389470	3.011835	0.296916	0.523438
226	1.600132	1.355077	3.039400	0.298465	0.500000
228	1.729894	1.482772	3.245615	0.300021	0.453125
230	1.729446	1.482407	3.237713	0.301552	0.421875
