1	2.633575	1.852377	0.101562
2	2.544534	1.852377	0.140625
3	2.525933	1.852377	0.140625
4	2.475381	1.852377	0.125000
5	2.423637	1.852377	0.164062
6	2.448733	1.852377	0.140625
7	2.437109	1.852377	0.140625
8	2.320928	1.852377	0.210938
9	2.333470	1.852377	0.234375
10	2.256188	1.852377	0.234375
11	2.243737	1.852377	0.203125
12	2.323788	1.852377	0.226562
13	2.242676	1.852377	0.257812
14	2.101825	1.852377	0.367188
15	2.187207	1.852377	0.296875
16	2.159032	1.852377	0.226562
17	2.224570	1.852377	0.234375
18	2.274919	1.852377	0.226562
19	2.138723	1.852377	0.296875
20	2.141204	1.852377	0.265625
21	2.080442	1.852377	0.335938
22	2.158067	1.852377	0.234375
23	2.157093	1.852377	0.273438
24	2.051114	1.852377	0.296875
25	2.125046	1.852377	0.320312
26	2.182546	1.852377	0.250000
27	2.168683	1.852377	0.250000
28	2.163800	1.852377	0.164062
29	2.175451	1.852377	0.203125
30	2.157072	1.852377	0.257812
31	2.153088	1.852377	0.250000
32	2.093642	1.852377	0.281250
33	2.038881	1.852377	0.265625
34	2.131749	1.852377	0.335938
35	1.950775	1.852377	0.320312
36	1.957838	1.852377	0.351562
37	2.030650	1.852377	0.289062
38	2.065611	1.852377	0.273438
39	2.031807	1.852377	0.281250
40	1.816981	1.852377	0.429688
41	1.974669	1.852377	0.343750
42	1.965557	1.852377	0.382812
43	1.842523	1.852377	0.445312
44	2.063888	1.852377	0.375000
45	2.025192	1.852377	0.257812
46	1.812988	1.852377	0.390625
47	1.818629	1.852377	0.390625
48	2.066380	1.852377	0.328125
49	1.824095	1.852377	0.406250
50	2.033195	1.852377	0.304688
51	1.999624	1.852377	0.312500
52	2.128500	1.852377	0.289062
53	1.986678	1.852377	0.312500
54	1.972304	1.852377	0.367188
55	1.989346	1.852377	0.281250
56	1.948915	1.852377	0.382812
57	1.911457	1.852377	0.414062
58	2.034325	1.852377	0.312500
59	2.028217	1.852377	0.382812
60	1.965605	1.852377	0.328125
61	1.971010	1.852377	0.359375
62	1.985616	1.852377	0.273438
63	1.954167	1.852377	0.375000
64	1.918394	1.852377	0.359375
65	1.923700	1.852377	0.375000
66	1.843538	1.852377	0.351562
67	1.810013	1.852377	0.367188
68	1.942131	1.852377	0.320312
69	1.888335	1.852377	0.375000
70	1.887455	1.852377	0.367188
71	1.907719	1.852377	0.390625
72	1.904385	1.852377	0.390625
73	1.800994	1.852377	0.429688
74	1.924667	1.852377	0.312500
75	1.997651	1.852377	0.335938
76	1.918012	1.852377	0.398438
77	1.899176	1.852377	0.359375
78	1.885856	1.852377	0.445312
79	1.905326	1.852377	0.367188
80	1.896522	1.852377	0.398438
81	1.871599	1.852377	0.320312
82	2.070303	1.852377	0.304688
83	1.877229	1.852377	0.335938
84	1.896158	1.852377	0.351562
85	1.868650	1.852377	0.343750
86	1.886625	1.852377	0.437500
87	1.935002	1.852377	0.406250
88	1.934186	1.852377	0.328125
89	1.895770	1.852377	0.375000
90	1.979943	1.852377	0.343750
91	1.830420	1.852377	0.328125
92	1.848168	1.852377	0.367188
93	1.841353	1.852377	0.390625
94	1.861305	1.852377	0.445312
95	1.936237	1.852377	0.351562
96	1.765127	1.852377	0.414062
97	1.747116	1.852377	0.421875
98	1.812714	1.852377	0.414062
99	1.820412	1.852377	0.421875
100	1.804505	1.852377	0.468750
101	1.677857	1.852377	0.468750
102	1.829227	1.852377	0.375000
103	1.838243	1.852377	0.398438
104	2.004485	1.852377	0.343750
105	1.870128	1.852377	0.382812
106	1.691339	1.852377	0.523438
107	1.797907	1.852377	0.390625
108	1.807836	1.852377	0.398438
109	1.871166	1.852377	0.390625
110	1.853998	1.852377	0.429688
111	1.806895	1.852377	0.429688
112	1.666379	1.852377	0.476562
113	1.732665	1.852377	0.453125
114	1.824661	1.852377	0.398438
115	1.652549	1.852377	0.484375
116	1.790455	1.852377	0.367188
117	1.778677	1.852377	0.437500
118	1.746611	1.852377	0.398438
119	1.915932	1.852377	0.343750
120	1.698088	1.852377	0.398438
121	1.668529	1.852377	0.453125
122	1.575745	1.852377	0.507812
123	1.734574	1.852377	0.476562
124	1.584952	1.852377	0.507812
125	1.846874	1.852377	0.437500
126	1.729010	1.852377	0.445312
127	1.929992	1.852377	0.359375
128	1.635496	1.852377	0.406250
129	1.948148	1.852377	0.382812
130	1.889221	1.852377	0.375000
131	1.740202	1.852377	0.414062
132	1.775965	1.852377	0.398438
133	1.877002	1.852377	0.382812
134	1.750241	1.852377	0.445312
135	1.874443	1.852377	0.398438
136	1.753959	1.852377	0.375000
137	1.876606	1.852377	0.335938
138	1.788044	1.852377	0.445312
139	1.730955	1.852377	0.445312
140	1.849976	1.852377	0.398438
141	1.756582	1.852377	0.445312
142	1.731368	1.852377	0.468750
143	1.778322	1.852377	0.398438
144	1.674442	1.852377	0.507812
145	1.817765	1.852377	0.437500
146	1.771429	1.852377	0.429688
147	1.761750	1.852377	0.414062
148	1.845029	1.852377	0.414062
149	1.674382	1.852377	0.429688
150	1.727504	1.852377	0.437500
151	1.713747	1.852377	0.453125
152	1.652148	1.852377	0.468750
153	1.588294	1.852377	0.445312
154	1.663968	1.852377	0.476562
155	1.758223	1.852377	0.414062
156	1.759209	1.852377	0.484375
157	1.667751	1.852377	0.500000
158	1.621196	1.852377	0.453125
159	1.749413	1.852377	0.468750
160	1.678440	1.852377	0.476562
161	1.780206	1.852377	0.445312
162	1.547875	1.852377	0.515625
163	1.720113	1.852377	0.460938
164	1.682917	1.852377	0.492188
165	1.710127	1.852377	0.414062
166	1.876617	1.852377	0.414062
167	1.832708	1.852377	0.414062
168	1.629305	1.852377	0.460938
169	1.573816	1.852377	0.539062
170	1.743928	1.852377	0.437500
171	1.755821	1.852377	0.406250
172	1.687641	1.852377	0.375000
173	1.590940	1.852377	0.476562
174	1.618711	1.852377	0.476562
175	1.703179	1.852377	0.445312
176	1.763667	1.852377	0.429688
177	1.544300	1.852377	0.515625
178	1.641691	1.852377	0.460938
179	1.612447	1.852377	0.523438
180	1.659280	1.852377	0.445312
181	1.646304	1.852377	0.453125
182	1.504133	1.852377	0.562500
183	1.750636	1.852377	0.429688
184	1.680127	1.852377	0.445312
185	1.493213	1.852377	0.578125
186	1.508216	1.852377	0.507812
187	1.574949	1.852377	0.500000
188	1.727962	1.852377	0.414062
189	1.569751	1.852377	0.507812
190	1.635661	1.852377	0.476562
191	1.676324	1.852377	0.500000
192	1.665327	1.852377	0.492188
193	1.759075	1.852377	0.476562
194	1.652139	1.852377	0.492188
195	1.594955	1.852377	0.445312
196	1.592217	1.852377	0.453125
197	1.565106	1.852377	0.476562
198	1.554061	1.852377	0.531250
199	1.814802	1.852377	0.414062
200	1.552763	1.852377	0.484375
201	1.657288	1.852377	0.453125
202	1.597692	1.852377	0.468750
203	1.618752	1.852377	0.484375
204	1.664485	1.852377	0.460938
205	1.684089	1.852377	0.390625
206	1.565326	1.852377	0.484375
207	1.703232	1.852377	0.460938
208	1.504555	1.852377	0.539062
209	1.624141	1.852377	0.468750
210	1.647182	1.852377	0.500000
211	1.609136	1.852377	0.500000
212	1.687420	1.852377	0.453125
213	1.559098	1.852377	0.546875
214	1.722386	1.852377	0.429688
215	1.420841	1.852377	0.562500
216	1.647295	1.852377	0.484375
217	1.606640	1.852377	0.507812
218	1.598071	1.852377	0.468750
219	1.608511	1.852377	0.507812
220	1.629912	1.852377	0.445312
221	1.512577	1.852377	0.507812
222	1.432758	1.852377	0.570312
223	1.447564	1.852377	0.585938
224	1.523416	1.852377	0.546875
225	1.288856	1.852377	0.585938
226	1.572349	1.852377	0.492188
227	1.554940	1.852377	0.492188
228	1.520656	1.852377	0.476562
229	1.473128	1.852377	0.500000
230	1.555154	1.852377	0.500000
231	1.436569	1.852377	0.562500
232	1.506885	1.852377	0.585938
233	1.518581	1.852377	0.515625
234	1.440093	1.852377	0.578125
235	1.440845	1.852377	0.515625
236	1.630466	1.852377	0.476562
237	1.524565	1.852377	0.468750
238	1.544816	1.852377	0.531250
239	1.617166	1.852377	0.484375
240	1.510661	1.852377	0.484375
241	1.588687	1.852377	0.515625
242	1.563934	1.852377	0.539062
243	1.539130	1.852377	0.453125
244	1.700069	1.852377	0.500000
245	1.573070	1.852377	0.468750
246	1.448217	1.852377	0.531250
247	1.519809	1.852377	0.562500
248	1.470148	1.852377	0.554688
249	1.410632	1.852377	0.554688
250	1.569204	1.852377	0.554688
251	1.568991	1.852377	0.500000
252	1.423506	1.852377	0.570312
253	1.411266	1.852377	0.546875
254	1.490447	1.852377	0.445312
255	1.408158	1.852377	0.585938
256	1.569852	1.852377	0.468750
257	1.405557	1.852377	0.546875
258	1.527761	1.852377	0.515625
259	1.438001	1.852377	0.539062
260	1.733740	1.852377	0.437500
261	1.630262	1.852377	0.460938
262	1.535369	1.852377	0.570312
263	1.443512	1.852377	0.546875
264	1.578334	1.852377	0.515625
265	1.426083	1.852377	0.585938
266	1.500984	1.852377	0.531250
267	1.731652	1.852377	0.421875
268	1.579619	1.852377	0.500000
269	1.392461	1.852377	0.585938
270	1.391413	1.852377	0.515625
271	1.547115	1.852377	0.476562
272	1.488519	1.852377	0.562500
273	1.479939	1.852377	0.562500
274	1.480345	1.852377	0.515625
275	1.548633	1.852377	0.492188
276	1.557951	1.852377	0.507812
277	1.512843	1.852377	0.554688
278	1.553547	1.852377	0.546875
279	1.661363	1.852377	0.539062
280	1.351787	1.852377	0.593750
281	1.479267	1.852377	0.539062
282	1.495424	1.852377	0.554688
283	1.404033	1.852377	0.609375
284	1.359149	1.852377	0.570312
285	1.344539	1.852377	0.578125
286	1.410627	1.852377	0.562500
287	1.518924	1.852377	0.562500
288	1.469629	1.852377	0.562500
289	1.451290	1.852377	0.507812
290	1.449322	1.852377	0.570312
291	1.514671	1.852377	0.492188
292	1.446322	1.852377	0.546875
293	1.442833	1.852377	0.593750
294	1.300711	1.852377	0.601562
295	1.275809	1.852377	0.664062
296	1.367168	1.852377	0.617188
297	1.350735	1.852377	0.585938
298	1.402145	1.852377	0.523438
299	1.566964	1.852377	0.484375
300	1.477271	1.852377	0.539062
301	1.414492	1.852377	0.546875
302	1.551947	1.852377	0.523438
303	1.281206	1.852377	0.601562
304	1.399253	1.852377	0.515625
305	1.199629	1.852377	0.625000
306	1.396615	1.852377	0.562500
307	1.418255	1.852377	0.578125
308	1.407207	1.852377	0.578125
309	1.411825	1.852377	0.585938
310	1.357229	1.852377	0.531250
311	1.363028	1.852377	0.632812
312	1.318299	1.852377	0.609375
313	1.376202	1.852377	0.609375
314	1.344502	1.852377	0.570312
315	1.399457	1.852377	0.585938
316	1.477342	1.852377	0.554688
317	1.564172	1.852377	0.492188
318	1.290111	1.852377	0.671875
319	1.371291	1.852377	0.531250
320	1.551962	1.852377	0.507812
321	1.302749	1.852377	0.570312
322	1.635786	1.852377	0.484375
323	1.419606	1.852377	0.601562
324	1.529670	1.852377	0.539062
325	1.243394	1.852377	0.656250
326	1.495072	1.852377	0.515625
327	1.428132	1.852377	0.507812
328	1.300207	1.852377	0.562500
329	1.425466	1.852377	0.578125
330	1.371075	1.852377	0.554688
331	1.361781	1.852377	0.554688
332	1.355569	1.852377	0.562500
333	1.300770	1.852377	0.625000
334	1.217857	1.852377	0.640625
335	1.275540	1.852377	0.640625
336	1.316997	1.852377	0.570312
337	1.623720	1.852377	0.476562
338	1.212732	1.852377	0.664062
339	1.438167	1.852377	0.554688
340	1.318742	1.852377	0.585938
341	1.182637	1.852377	0.648438
342	1.527403	1.852377	0.578125
343	1.442150	1.852377	0.578125
344	1.556922	1.852377	0.523438
345	1.345449	1.852377	0.601562
346	1.518923	1.852377	0.570312
347	1.255862	1.852377	0.601562
348	1.257063	1.852377	0.609375
349	1.280041	1.852377	0.625000
350	1.243041	1.852377	0.671875
351	1.266556	1.852377	0.578125
352	1.507843	1.852377	0.585938
353	1.343187	1.852377	0.609375
354	1.508953	1.852377	0.570312
355	1.430494	1.852377	0.601562
356	1.352700	1.852377	0.617188
357	1.304505	1.852377	0.609375
358	1.466182	1.852377	0.570312
359	1.316721	1.852377	0.585938
360	1.429011	1.852377	0.546875
361	1.421721	1.852377	0.585938
362	1.232172	1.852377	0.664062
363	1.510101	1.852377	0.515625
364	1.316932	1.852377	0.617188
365	1.408211	1.852377	0.546875
366	1.283093	1.852377	0.664062
367	1.487016	1.852377	0.554688
368	1.311682	1.852377	0.585938
369	1.314583	1.852377	0.609375
370	1.131673	1.852377	0.671875
371	1.269941	1.852377	0.609375
372	1.189166	1.852377	0.679688
373	1.478166	1.852377	0.570312
374	1.329413	1.852377	0.593750
375	1.294649	1.852377	0.601562
376	1.399911	1.852377	0.562500
377	1.293593	1.852377	0.570312
378	1.323353	1.852377	0.585938
379	1.375060	1.852377	0.570312
380	1.385731	1.852377	0.593750
381	1.448200	1.852377	0.601562
382	1.362363	1.852377	0.617188
383	1.131785	1.852377	0.703125
384	1.393339	1.852377	0.523438
385	1.260306	1.852377	0.617188
386	1.137421	1.852377	0.656250
387	1.381005	1.852377	0.570312
388	1.344009	1.852377	0.601562
389	1.274976	1.852377	0.664062
390	1.214747	1.852377	0.664062
391	1.185050	1.852377	0.656250
392	1.537027	1.852377	0.515625
393	1.457508	1.852377	0.515625
394	1.361366	1.852377	0.601562
395	1.267178	1.852377	0.664062
396	1.345261	1.852377	0.570312
397	1.308010	1.852377	0.625000
398	1.139840	1.852377	0.679688
399	1.358342	1.852377	0.562500
400	1.482378	1.852377	0.554688
401	1.354683	1.852377	0.593750
402	1.359804	1.852377	0.585938
403	1.241518	1.852377	0.640625
404	1.238046	1.852377	0.609375
405	1.156234	1.852377	0.625000
406	1.385914	1.852377	0.570312
407	1.424273	1.852377	0.601562
408	1.446303	1.852377	0.523438
409	1.307325	1.852377	0.562500
410	1.164974	1.852377	0.656250
411	1.231435	1.852377	0.632812
412	1.404774	1.852377	0.570312
413	1.305333	1.852377	0.601562
414	1.412282	1.852377	0.570312
415	1.207081	1.852377	0.640625
416	1.537565	1.852377	0.585938
417	1.405327	1.852377	0.585938
418	1.250342	1.852377	0.648438
419	1.253106	1.852377	0.617188
420	1.357008	1.852377	0.632812
421	1.328918	1.852377	0.585938
422	1.283148	1.852377	0.632812
423	1.445946	1.852377	0.578125
424	1.293044	1.852377	0.601562
425	1.480771	1.852377	0.531250
426	1.360979	1.852377	0.625000
427	1.337001	1.852377	0.523438
428	1.295974	1.852377	0.609375
429	1.520265	1.852377	0.531250
430	1.325180	1.852377	0.593750
431	1.395502	1.852377	0.578125
432	1.414317	1.852377	0.515625
433	1.391078	1.852377	0.593750
434	1.298773	1.852377	0.617188
435	1.304101	1.852377	0.632812
436	1.325385	1.852377	0.562500
437	1.496023	1.852377	0.484375
438	1.309943	1.852377	0.609375
439	1.347311	1.852377	0.601562
440	1.299510	1.852377	0.664062
441	1.075944	1.852377	0.710938
442	1.209096	1.852377	0.640625
443	1.415614	1.852377	0.609375
444	1.244698	1.852377	0.609375
445	1.315529	1.852377	0.593750
446	1.171128	1.852377	0.656250
447	1.255848	1.852377	0.664062
448	1.212741	1.852377	0.625000
449	1.089557	1.852377	0.656250
450	1.132779	1.852377	0.664062
451	1.174542	1.852377	0.687500
452	1.313176	1.852377	0.539062
453	1.371837	1.852377	0.593750
454	1.258607	1.852377	0.656250
455	1.385290	1.852377	0.609375
456	1.279440	1.852377	0.617188
457	1.278220	1.852377	0.601562
458	1.323426	1.852377	0.578125
459	1.209446	1.852377	0.656250
460	1.326131	1.852377	0.570312
461	1.556785	1.852377	0.539062
462	1.105495	1.852377	0.695312
463	1.287323	1.852377	0.640625
464	1.289971	1.852377	0.570312
465	1.258080	1.852377	0.601562
466	1.253552	1.852377	0.578125
467	1.303808	1.852377	0.632812
468	1.359651	1.852377	0.570312
469	1.184927	1.852377	0.671875
470	1.095104	1.852377	0.671875
471	1.241174	1.852377	0.601562
472	1.360580	1.852377	0.570312
473	1.431185	1.852377	0.578125
474	1.363542	1.852377	0.632812
475	1.372429	1.852377	0.578125
476	1.155938	1.852377	0.632812
477	1.060998	1.852377	0.718750
478	1.147076	1.852377	0.632812
479	1.316248	1.852377	0.625000
480	1.247412	1.852377	0.593750
481	1.255430	1.852377	0.648438
482	1.257293	1.852377	0.578125
483	1.233528	1.852377	0.640625
484	1.145017	1.852377	0.648438
485	1.210936	1.852377	0.609375
486	1.269437	1.852377	0.648438
487	1.272024	1.852377	0.609375
488	1.105714	1.852377	0.703125
489	1.247955	1.852377	0.625000
490	1.220312	1.852377	0.625000
491	1.225408	1.852377	0.640625
492	1.154541	1.852377	0.640625
493	1.141022	1.852377	0.656250
494	1.193080	1.852377	0.632812
495	1.268571	1.852377	0.617188
496	1.040725	1.852377	0.679688
497	1.197457	1.852377	0.671875
498	1.123038	1.852377	0.679688
499	1.358449	1.852377	0.617188
500	1.246058	1.852377	0.632812
501	1.233220	1.852377	0.593750
502	1.185946	1.852377	0.648438
503	1.131373	1.852377	0.687500
504	1.184253	1.852377	0.687500
505	1.039348	1.852377	0.734375
506	1.178077	1.852377	0.664062
507	1.222700	1.852377	0.625000
508	1.117253	1.852377	0.671875
509	1.317500	1.852377	0.578125
510	1.165329	1.852377	0.617188
511	1.117447	1.852377	0.695312
512	1.288390	1.852377	0.617188
513	1.132387	1.852377	0.648438
514	1.240228	1.852377	0.703125
515	1.288295	1.852377	0.593750
516	1.446264	1.852377	0.585938
517	1.133132	1.852377	0.632812
518	1.046167	1.852377	0.679688
519	1.448779	1.852377	0.679688
520	1.320865	1.852377	0.625000
521	1.131924	1.852377	0.671875
522	1.201293	1.852377	0.640625
523	1.268359	1.852377	0.625000
524	1.264575	1.852377	0.664062
525	1.144400	1.852377	0.679688
526	1.231820	1.852377	0.625000
527	1.080805	1.852377	0.726562
528	1.123561	1.852377	0.687500
529	1.184583	1.852377	0.664062
530	1.330155	1.852377	0.617188
531	1.395936	1.852377	0.609375
532	1.366678	1.852377	0.539062
533	1.092467	1.852377	0.710938
534	1.167436	1.852377	0.632812
535	1.218916	1.852377	0.625000
536	1.209424	1.852377	0.601562
537	1.325264	1.852377	0.609375
538	1.214109	1.852377	0.632812
539	1.157995	1.852377	0.648438
540	1.246949	1.852377	0.640625
541	1.368502	1.852377	0.585938
542	1.253813	1.852377	0.640625
543	1.226361	1.852377	0.664062
544	1.109277	1.852377	0.656250
545	1.176052	1.852377	0.632812
546	1.213167	1.852377	0.601562
547	1.137493	1.852377	0.687500
548	1.242044	1.852377	0.609375
549	1.392876	1.852377	0.593750
550	1.171808	1.852377	0.648438
551	1.124019	1.852377	0.687500
552	1.195600	1.852377	0.640625
553	1.254813	1.852377	0.601562
554	1.157479	1.852377	0.656250
555	1.167495	1.852377	0.656250
556	1.191357	1.852377	0.625000
557	1.144423	1.852377	0.687500
558	1.181556	1.852377	0.648438
559	1.231146	1.852377	0.632812
560	1.333112	1.852377	0.617188
561	1.076234	1.852377	0.687500
562	1.221571	1.852377	0.625000
563	1.410195	1.852377	0.546875
564	1.177073	1.852377	0.640625
565	1.196238	1.852377	0.640625
566	1.337489	1.852377	0.609375
567	1.375142	1.852377	0.664062
568	1.246406	1.852377	0.617188
569	1.311365	1.852377	0.593750
570	1.314156	1.852377	0.593750
571	1.310483	1.852377	0.617188
572	1.171930	1.852377	0.625000
573	1.372419	1.852377	0.593750
574	1.281321	1.852377	0.601562
575	1.251972	1.852377	0.601562
576	1.197952	1.852377	0.671875
577	1.155463	1.852377	0.648438
578	1.151886	1.852377	0.671875
579	1.189974	1.852377	0.671875
580	1.105910	1.852377	0.695312
581	1.164236	1.852377	0.632812
582	1.055801	1.852377	0.664062
