2	4.951687	4.702279	2.397826	0.123892	0.000000
4	4.906379	4.659231	2.176220	0.123892	0.007812
6	4.826025	4.579595	2.110571	0.123892	0.054688
8	4.820447	4.571094	2.409785	0.123891	0.031250
10	4.858439	4.605743	2.751101	0.123891	0.007812
12	4.849876	4.591180	3.358113	0.123892	0.007812
14	4.819049	4.555362	3.864149	0.123892	0.015625
16	4.846485	4.578715	4.279068	0.123892	0.039062
18	4.813629	4.547124	4.159101	0.123891	0.023438
20	4.830464	4.567102	3.851029	0.123891	0.007812
22	4.759387	4.487066	4.753220	0.123890	0.031250
24	4.776296	4.511686	3.988014	0.123889	0.015625
26	4.744086	4.461689	5.772799	0.123887	0.031250
28	4.687313	4.412053	5.065276	0.123886	0.062500
30	4.707135	4.424101	5.848641	0.123885	0.031250
32	4.637132	4.360293	5.235393	0.123884	0.078125
34	4.766031	4.487125	5.448265	0.123882	0.023438
36	4.657782	4.377573	5.585084	0.123880	0.031250
38	4.718205	4.442565	5.134690	0.123877	0.046875
40	4.631487	4.351688	5.556868	0.123875	0.085938
42	4.588671	4.305180	5.932415	0.123872	0.070312
44	4.691163	4.409228	5.782986	0.123869	0.070312
46	4.656547	4.368692	6.381108	0.123866	0.039062
48	4.601137	4.313099	6.405685	0.123863	0.046875
50	4.746730	4.455987	6.682404	0.123860	0.015625
52	4.638728	4.355372	5.950305	0.123857	0.054688
54	4.601038	4.320056	5.719053	0.123854	0.062500
56	4.601173	4.322356	5.508211	0.123851	0.039062
58	4.524983	4.243380	5.792248	0.123848	0.070312
60	4.637563	4.355312	5.861403	0.123845	0.054688
62	4.582908	4.289283	7.003128	0.123842	0.054688
64	4.547456	4.250059	7.384576	0.123839	0.023438
66	4.493867	4.186144	8.421124	0.123835	0.070312
68	4.621618	4.310625	8.751878	0.123832	0.046875
70	4.422545	4.121054	7.805367	0.123828	0.085938
72	4.480152	4.175906	8.083279	0.123825	0.101562
74	4.363902	4.065267	7.524060	0.123821	0.101562
76	4.489246	4.188968	7.689674	0.123818	0.070312
78	4.433009	4.129022	8.062236	0.123814	0.101562
80	4.452504	4.143646	8.550656	0.123809	0.062500
82	4.450635	4.138271	8.902399	0.123804	0.062500
84	4.485445	4.174011	8.810270	0.123799	0.062500
86	4.445575	4.138157	8.409809	0.123795	0.062500
88	4.309630	3.999739	8.657940	0.123790	0.093750
90	4.486574	4.185268	7.799908	0.123786	0.070312
92	4.434007	4.130185	8.052559	0.123782	0.070312
94	4.462471	4.151096	8.808382	0.123778	0.054688
96	4.506346	4.206423	7.663647	0.123774	0.062500
98	4.423777	4.120794	7.970242	0.123771	0.093750
100	4.365872	4.061227	8.136921	0.123769	0.046875
102	4.321957	4.017450	8.122952	0.123766	0.093750
104	4.315852	4.000361	9.220815	0.123764	0.085938
106	4.343940	4.034762	8.589025	0.123762	0.085938
108	4.384772	4.075754	8.572466	0.123761	0.093750
110	4.368025	4.054534	9.018539	0.123759	0.078125
112	4.462024	4.148868	8.983459	0.123758	0.054688
114	4.467721	4.156816	8.756940	0.123757	0.078125
116	4.360727	4.054043	8.333838	0.123756	0.046875
118	4.382264	4.073680	8.522908	0.123755	0.070312
120	4.334934	4.026196	8.537176	0.123754	0.078125
122	4.484857	4.177486	8.399291	0.123752	0.054688
124	4.315136	4.006182	8.556887	0.123752	0.101562
126	4.343234	4.038724	8.111298	0.123751	0.070312
128	4.315474	4.011844	8.022106	0.123750	0.054688
130	4.248847	3.944749	8.067749	0.123749	0.078125
132	4.163339	3.856374	8.352823	0.123747	0.101562
134	4.226009	3.912483	9.006346	0.123745	0.109375
136	4.241921	3.911654	10.677505	0.123742	0.078125
138	4.218576	3.896758	9.830088	0.123740	0.101562
140	4.347519	4.020139	10.384133	0.123738	0.070312
142	4.459619	4.138731	9.732880	0.123737	0.085938
144	4.301483	3.982566	9.534103	0.123736	0.078125
146	4.146450	3.830424	9.243475	0.123734	0.125000
148	4.232156	3.913279	9.526276	0.123732	0.046875
150	4.248887	3.921740	10.350426	0.123731	0.046875
152	4.280874	3.955303	10.190496	0.123730	0.062500
154	4.130480	3.804631	10.216223	0.123728	0.101562
